Id,first_timestamp,last_timestamp,total_cycle_time,n_stations_visited,path_signature,split,Response,risk_score,alert
1113039,1513.38,1514.05,0.67004395,12,0-1-2-4-6-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
1113040,1513.38,1514.05,0.67004395,12,0-1-2-4-6-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
1369321,1513.42,1514.01,0.5899658,12,0-1-3-5-6-8-9-29-30-37-35-32,test,0,0.11711711711711711,True
1178998,1513.95,1516.02,2.0700684,12,0-1-2-5-7-8-10-29-30-32-36-37,test,1,0.23809523809523808,True
1242869,1513.95,1516.02,2.0700684,12,0-1-3-4-6-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
658508,1513.97,1516.03,2.0600586,12,0-1-2-5-6-8-9-29-30-32-35-37,test,1,0.17538461538461536,True
658509,1513.97,1516.03,2.0600586,12,0-1-2-5-6-8-9-29-30-32-35-37,test,1,0.17538461538461536,True
752886,1513.97,1516.03,2.0600586,12,0-1-2-5-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
895775,1513.97,1516.03,2.0600586,12,0-1-3-4-7-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
1830360,1513.99,1516.01,2.0200195,12,0-1-2-4-7-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
836020,1514.04,1516.06,2.0200195,12,0-1-3-4-7-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
1147031,1514.21,1516.19,1.9799805,12,0-1-3-5-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
1249388,1514.25,1518.11,3.8599854,12,0-1-2-4-7-8-9-29-30-32-35-37,test,1,0.17538461538461536,True
1200588,1514.69,1525.11,10.420044,12,0-1-2-5-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
934225,1514.7,1525.11,10.410034,12,0-1-2-5-6-8-9-29-30-32-35-37,test,0,0.11711711711711711,True
703980,1515.1,1525.25,10.150024,12,0-1-2-4-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
1138151,1515.2,1525.25,10.050049,12,0-1-3-5-7-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
1200038,1515.2,1525.25,10.050049,12,0-1-2-5-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
1200039,1515.2,1525.25,10.050049,12,0-1-2-5-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
218707,1518.24,1527.65,9.410034,12,0-1-2-5-6-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
616371,1518.29,1527.56,9.27002,12,0-1-2-4-6-8-10-29-30-37-36-32,test,0,0.11711711711711711,True
1150269,1518.29,1527.69,9.399902,12,0-1-2-5-7-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
1844505,1518.35,1527.65,9.300049,12,0-1-2-4-7-8-10-29-30-32-36-37,test,0,0.23809523809523808,True
1246163,1518.36,1527.65,9.290039,12,0-1-2-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
1588955,1518.47,1527.81,9.340088,13,0-1-2-4-6-8-9-29-30-32-34-35-37,test,0,0.11711711711711711,True
1043193,1518.66,1527.86,9.199951,13,0-1-2-5-7-8-11-29-30-35-34-32-37,test,0,0.11711711711711711,True
2358541,1518.71,1528.03,9.320068,13,0-1-3-5-6-8-9-29-30-32-34-35-37,test,0,0.11711711711711711,True
2043303,1527.8,1529.5,1.6999512,12,0-1-2-5-7-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
2170057,1527.83,1529.57,1.7399902,12,0-1-3-4-7-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
786736,1528.55,1530.34,1.789917,13,0-1-3-4-6-8-10-29-30-32-34-35-37,test,0,0.11711711711711711,True
934577,1530.43,1531.87,1.4399414,12,0-1-3-4-7-8-9-29-30-37-36-32,test,0,0.11711711711711711,True
561362,1530.96,1532.42,1.460083,12,0-1-2-5-6-8-11-29-30-37-35-32,test,0,0.11711711711711711,True
113587,1531.22,1532.59,1.3699951,12,0-1-2-5-7-8-11-29-30-32-35-37,test,1,0.17538461538461536,True
667077,1531.59,1532.9,1.3100586,13,0-1-2-4-6-8-10-29-30-32-34-37-36,test,1,0.11711711711711711,True
1418761,1531.63,1541.84,10.209961,12,0-1-3-4-7-8-10-29-30-37-35-32,test,0,0.11711711711711711,True
961616,1531.64,1541.85,10.209961,12,0-1-3-5-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
966698,1531.64,1541.85,10.209961,12,0-1-2-4-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
699384,1531.94,1541.2,9.26001,12,0-1-2-4-6-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
686204,1531.95,1541.2,9.25,12,0-1-2-4-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
53473,1542.02,1546.25,4.2299805,11,0-1-6-4-8-10-29-30-32-35-37,test,0,0.11711711711711711,True
2263932,1542.32,1546.88,4.5600586,12,0-1-3-5-6-8-11-29-30-37-35-33,test,0,0.11711711711711711,True
977057,1542.42,1547.31,4.8900146,12,0-1-3-4-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
2100820,1544.13,1547.48,3.3499756,12,12-13-15-16-20-23-19-29-30-32-35-37,test,0,0.17538461538461536,True
1076899,1544.51,1549.11,4.5999756,12,15-12-13-17-20-21-19-29-30-32-35-37,test,0,0.17538461538461536,True
801625,1544.53,1549.08,4.5499268,12,12-13-14-17-20-23-19-29-30-32-36-37,test,0,0.17538461538461536,True
736524,1544.56,1549.08,4.5198975,12,14-12-13-16-20-22-19-29-30-32-36-37,test,0,0.17538461538461536,True
2359891,1547.2,1550.99,3.790039,12,0-1-2-4-6-8-11-29-30-32-35-37,test,0,0.23809523809523808,True
186046,1547.21,1550.99,3.7800293,12,0-1-3-4-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
1906297,1547.21,1550.99,3.7800293,12,0-1-2-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
1906298,1547.21,1550.99,3.7800293,12,0-1-2-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
295686,1547.57,1551.41,3.840088,13,0-1-2-4-6-8-11-29-30-32-34-35-37,test,1,0.11711711711711711,True
704581,1547.84,1551.46,3.619995,13,0-1-3-4-7-8-9-29-30-32-34-35-37,test,0,0.11711711711711711,True
1075710,1549.69,1557.06,7.370117,12,0-1-2-4-6-8-11-29-30-37-36-32,test,0,0.11711711711711711,True
1148852,1549.69,1557.06,7.370117,12,0-1-2-5-6-8-11-29-30-37-36-32,test,0,0.11711711711711711,True
1718112,1549.69,1557.08,7.3900146,12,0-1-2-4-7-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
1360021,1549.7,1557.1,7.4000244,12,0-1-3-4-7-8-10-29-30-32-36-37,test,0,0.19992402684251748,True
1371634,1549.7,1557.1,7.4000244,12,0-1-2-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
1517262,1549.71,1557.1,7.3900146,12,0-1-3-5-6-8-9-29-30-32-35-37,test,0,0.11711711711711711,True
1636327,1549.72,1557.04,7.3200684,12,0-1-3-4-7-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
1369343,1549.82,1557.1,7.2800293,12,0-1-2-5-7-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
1012917,1549.83,1557.22,7.3900146,12,0-1-3-5-7-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
64144,1549.84,1557.22,7.380005,12,0-1-3-5-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
325080,1549.86,1557.23,7.369995,13,0-1-3-4-7-8-11-27-29-30-36-32-37,test,0,0.17538461538461536,True
384347,1549.88,1557.22,7.339966,12,0-1-2-4-6-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
267570,1549.96,1557.31,7.3500977,13,0-1-3-5-6-8-10-29-30-32-34-35-37,test,0,0.11711711711711711,True
2199439,1551.21,1558.04,6.830078,12,0-1-3-4-6-8-10-29-30-32-35-37,test,1,0.17538461538461536,True
1715766,1551.24,1558.05,6.8100586,12,0-1-3-4-7-8-11-29-30-37-36-32,test,0,0.11711711711711711,True
2042839,1551.24,1558.07,6.829956,12,0-1-3-4-7-8-9-29-30-32-36-37,test,0,0.11711711711711711,True
2280671,1551.24,1558.06,6.8200684,12,0-1-2-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
2353841,1551.24,1558.06,6.8200684,12,0-1-3-4-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
2270221,1551.25,1558.04,6.790039,12,0-1-3-4-6-8-9-29-30-32-36-37,test,1,0.17538461538461536,True
2351329,1551.25,1558.05,6.800049,12,0-1-2-4-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
2351330,1551.25,1558.05,6.800049,12,0-1-2-4-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
2154746,1551.27,1558.12,6.8499756,12,0-1-2-4-6-8-11-29-30-32-36-37,test,1,0.17538461538461536,True
392558,1551.3,1558.39,7.089966,12,0-1-3-4-7-8-10-29-30-32-36-37,test,0,0.11711711711711711,True
591274,1551.32,1558.37,7.050049,12,0-1-2-4-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
673366,1551.4,1558.37,6.9699707,12,0-1-3-4-7-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
449330,1551.65,1559.0,7.3499756,12,0-1-2-5-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
250844,1552.06,1559.04,6.9799805,12,15-12-13-16-18-20-22-29-30-32-36-37,test,1,0.11711711711711711,True
413360,1552.11,1559.11,7.0,12,14-12-13-16-18-20-21-29-30-32-35-37,test,0,0.17538461538461536,True
1456482,1552.21,1559.27,7.0600586,12,12-13-15-16-18-20-23-29-30-32-36-37,test,0,0.17538461538461536,True
367168,1552.22,1559.26,7.040039,12,12-13-15-17-18-22-20-29-30-32-36-37,test,0,0.17538461538461536,True
533310,1552.22,1559.26,7.040039,12,12-13-14-16-20-22-18-29-30-32-36-37,test,0,0.17538461538461536,True
523976,1552.23,1559.26,7.0300293,12,15-12-13-16-18-20-23-29-30-32-35-37,test,0,0.17538461538461536,True
601663,1552.23,1559.26,7.0300293,12,12-13-14-17-18-20-23-29-30-32-36-37,test,0,0.17538461538461536,True
1314001,1552.25,1559.26,7.01001,12,14-12-13-16-18-20-22-29-30-32-36-37,test,0,0.11711711711711711,True
231335,1552.28,1559.26,6.9799805,12,12-13-15-16-19-20-23-29-30-32-36-37,test,0,0.17538461538461536,True
13814,1552.29,1559.26,6.9699707,12,12-13-15-16-18-20-23-29-30-32-36-37,test,0,0.17538461538461536,True
843903,1552.4,1559.42,7.0200195,12,14-12-13-16-20-23-18-29-30-32-35-37,test,0,0.11711711711711711,True
1328023,1557.43,1561.63,4.199951,12,12-13-14-17-20-21-19-29-30-32-36-37,test,0,0.17538461538461536,True
1894882,1557.43,1561.47,4.039917,12,12-13-14-17-18-20-23-29-30-32-36-37,test,0,0.11711711711711711,True
517878,1557.49,1561.36,3.869995,12,0-1-2-5-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
850485,1557.51,1561.45,3.9399414,12,0-1-3-5-7-8-9-29-30-32-35-37,test,0,0.23809523809523808,True
213873,1557.52,1561.46,3.9399414,12,0-1-3-5-6-8-9-29-30-32-36-37,test,0,0.23809523809523808,True
533686,1557.54,1561.45,3.909912,12,0-1-2-4-6-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
1753182,1557.54,1561.62,4.079956,12,12-13-15-17-20-22-19-29-30-32-35-37,test,0,0.17538461538461536,True
1112019,1557.55,1561.63,4.079956,12,14-12-13-17-20-21-19-29-30-32-36-37,test,0,0.17538461538461536,True
1168065,1557.57,1561.45,3.880005,12,15-12-13-17-20-23-18-29-30-32-35-37,test,0,0.11711711711711711,True
1702291,1557.58,1561.52,3.9400635,12,0-1-2-5-7-8-10-29-30-37-35-32,test,0,0.11711711711711711,True
1619703,1557.59,1561.52,3.9300537,12,0-1-3-4-7-8-10-29-30-37-35-32,test,0,0.11711711711711711,True
1595936,1557.62,1561.48,3.8599854,12,0-1-2-4-6-8-9-29-30-32-35-37,test,0,0.23809523809523808,True
91033,1557.69,1561.7,4.01001,12,0-1-3-5-7-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
188747,1557.75,1561.65,3.9000244,12,0-1-3-5-6-8-11-29-30-32-35-37,test,0,0.23809523809523808,True
1212268,1557.77,1561.62,3.8499756,12,0-1-3-5-6-8-11-29-30-37-35-32,test,0,0.11711711711711711,True
1717527,1559.85,1563.67,3.8200684,12,0-1-3-5-6-8-9-29-30-37-36-33,test,0,0.11711711711711711,True
239005,1560.01,1563.91,3.9000244,12,0-1-3-4-6-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
351262,1560.01,1563.87,3.8599854,12,0-1-2-4-6-8-10-29-30-37-35-32,test,1,0.11711711711711711,True
364360,1560.01,1563.89,3.880005,12,0-1-3-5-6-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
2239629,1560.01,1563.87,3.8599854,12,0-1-2-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
2301204,1560.02,1563.98,3.959961,12,0-1-2-5-7-8-11-29-30-32-36-37,test,0,0.23809523809523808,True
157771,1560.06,1563.91,3.8499756,12,0-1-2-4-7-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
1525477,1560.07,1563.86,3.790039,12,0-1-2-4-7-8-9-29-30-32-35-37,test,0,0.23809523809523808,True
2282905,1560.07,1563.86,3.790039,12,0-1-3-5-7-8-9-29-30-32-36-37,test,0,0.23809523809523808,True
199341,1560.08,1563.86,3.7800293,12,0-1-2-5-7-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
1458401,1560.08,1563.87,3.790039,12,0-1-3-5-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
52073,1560.12,1563.93,3.8100586,12,0-1-3-4-7-8-11-29-30-37-36-32,test,0,0.11711711711711711,True
334913,1560.12,1563.98,3.8599854,12,0-1-3-4-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
2328605,1560.13,1563.94,3.8099365,13,0-1-2-4-6-8-11-29-30-32-34-37-36,test,0,0.11711711711711711,True
2345627,1560.13,1563.94,3.8099365,12,0-1-3-5-6-8-9-29-30-32-36-37,test,0,0.23809523809523808,True
455646,1560.14,1563.91,3.7700195,12,0-1-3-4-7-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
2266663,1560.14,1563.94,3.7999268,13,0-1-2-4-7-8-9-29-30-32-34-37-36,test,0,0.11711711711711711,True
1711345,1560.28,1564.09,3.8099365,12,0-1-3-5-7-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
1388485,1560.29,1564.09,3.7999268,12,0-1-3-4-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
2302890,1560.45,1565.13,4.6800537,12,0-1-2-4-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
548888,1562.21,1566.0,3.790039,13,0-1-2-5-6-8-9-29-30-36-34-32-37,test,0,0.11711711711711711,True
1267270,1564.29,1566.59,2.2999268,12,14-12-13-17-20-23-19-29-30-32-36-37,test,0,0.23809523809523808,True
1340090,1564.31,1566.59,2.2799072,12,12-13-14-17-20-21-19-29-30-32-35-37,test,0,0.11711711711711711,True
1340091,1564.31,1566.59,2.2799072,12,12-13-14-17-20-21-19-29-30-32-35-37,test,0,0.11711711711711711,True
1958816,1564.52,1567.63,3.1099854,12,12-13-15-17-19-20-22-29-30-32-35-37,test,0,0.11711711711711711,True
2043790,1564.53,1567.63,3.0999756,12,14-12-13-17-19-20-23-29-30-32-36-37,test,0,0.17538461538461536,True
2043791,1564.53,1567.63,3.0999756,12,14-12-13-17-19-20-23-29-30-32-36-37,test,0,0.17538461538461536,True
2190101,1564.53,1567.61,3.079956,12,12-13-14-16-20-22-19-29-30-32-36-37,test,0,0.23809523809523808,True
2191943,1564.53,1567.61,3.079956,12,14-12-13-17-18-21-20-29-30-32-35-37,test,0,0.17538461538461536,True
2195829,1564.53,1567.63,3.0999756,12,12-13-14-17-20-23-19-29-30-32-36-37,test,0,0.23809523809523808,True
838258,1565.78,1567.86,2.079956,12,0-1-2-4-6-8-11-29-30-37-35-33,test,0,0.11711711711711711,True
334636,1566.38,1568.63,2.25,12,0-1-2-5-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
290790,1566.41,1568.56,2.1500244,12,0-1-2-4-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
290791,1566.41,1568.56,2.1500244,12,0-1-2-4-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
353799,1566.48,1568.67,2.1900635,13,0-1-2-5-7-8-10-26-29-30-36-32-37,test,0,0.17538461538461536,True
1927276,1566.51,1568.76,2.25,13,0-1-3-4-7-8-9-26-29-30-32-36-37,test,0,0.17538461538461536,True
1716610,1566.52,1568.73,2.209961,13,0-1-2-4-7-8-9-26-29-30-35-32-37,test,0,0.17538461538461536,True
1546041,1566.58,1568.76,2.1800537,13,0-1-3-4-6-8-11-26-29-30-32-35-37,test,0,0.17538461538461536,True
2047073,1567.03,1574.23,7.199951,12,0-1-2-5-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
1524382,1567.05,1574.23,7.1799316,12,0-1-3-5-7-8-11-29-30-32-35-37,test,0,0.23809523809523808,True
1942043,1567.05,1574.23,7.1799316,12,0-1-2-4-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
1645111,1567.07,1574.31,7.2401123,12,0-1-3-5-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
1709859,1567.16,1574.23,7.0699463,12,0-1-3-5-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
359946,1567.31,1574.69,7.379883,12,0-1-2-5-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
1008867,1568.39,1575.32,6.9299316,12,0-1-3-5-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
2120951,1568.39,1575.39,7.0,12,0-1-3-4-6-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
783056,1568.42,1575.39,6.9699707,12,0-1-3-4-7-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
795203,1568.42,1575.23,6.8099365,12,0-1-3-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
930596,1568.43,1575.23,6.7999268,12,0-1-2-4-7-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
1073616,1568.46,1575.23,6.7700195,12,0-1-2-4-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
1221479,1568.46,1575.23,6.7700195,12,0-1-2-5-6-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
1138211,1568.47,1575.23,6.76001,12,0-1-3-5-6-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
1289042,1568.47,1575.23,6.76001,12,0-1-3-4-6-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
2074586,1568.48,1575.59,7.1099854,12,0-1-3-4-7-8-11-29-30-32-35-37,test,0,0.21688138548063302,True
2214204,1568.49,1575.59,7.0999756,12,0-1-3-4-6-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
2148187,1568.5,1575.6,7.0999756,12,0-1-2-4-7-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
95287,1568.54,1575.52,6.9799805,12,0-1-3-4-6-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
210227,1568.8,1575.5,6.699951,12,0-1-2-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
282596,1568.8,1575.42,6.619995,12,0-1-3-4-7-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
2183505,1568.8,1575.51,6.709961,12,0-1-3-4-7-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
144877,1568.81,1575.49,6.6799316,12,0-1-3-4-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
2343075,1568.85,1575.39,6.540039,12,0-1-2-4-6-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
134546,1568.89,1575.6,6.709961,12,0-1-3-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
1883147,1568.91,1575.6,6.6899414,12,0-1-3-5-7-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
2099003,1568.91,1575.61,6.699951,12,0-1-2-4-6-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
2330225,1569.07,1575.68,6.6101074,12,0-1-3-4-6-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
1527162,1574.67,1577.41,2.7399902,13,0-1-3-5-6-8-10-26-29-30-32-35-37,test,0,0.17538461538461536,True
252581,1574.68,1577.4,2.7199707,12,0-1-3-4-7-8-11-29-30-32-35-37,test,0,0.23809523809523808,True
362085,1574.68,1577.41,2.7299805,12,0-1-2-4-6-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
1019315,1574.68,1577.41,2.7299805,12,0-1-3-5-7-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
1348789,1574.71,1577.57,2.8599854,12,0-1-2-4-7-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
1062819,1574.81,1577.57,2.7598877,12,0-1-3-5-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
956059,1575.4,1578.41,3.0100098,13,0-1-3-4-6-8-11-29-30-32-34-37-36,test,0,0.11711711711711711,True
2320678,1576.09,1582.66,6.5700684,12,0-1-3-5-6-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
561529,1577.85,1580.6,2.75,12,0-1-2-4-7-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
752806,1578.27,1582.29,4.0200195,13,0-1-3-4-6-8-9-26-29-30-35-32-37,test,0,0.17538461538461536,True
878769,1578.41,1582.48,4.0699463,13,0-1-2-4-6-8-9-26-29-30-32-35-37,test,0,0.17538461538461536,True
1863481,1580.59,1582.78,2.1900635,12,14-12-13-16-19-21-20-29-30-32-36-37,test,0,0.17538461538461536,True
1998602,1580.72,1582.82,2.0999756,12,15-12-13-17-18-20-21-29-30-32-36-37,test,0,0.11711711711711711,True
1631897,1580.74,1582.73,1.9899902,13,12-13-14-17-20-21-19-29-30-32-34-35-37,test,0,0.11711711711711711,True
1359918,1580.84,1582.98,2.1400146,12,14-12-13-17-20-22-19-29-30-32-35-37,test,0,0.17538461538461536,True
154738,1580.99,1583.3,2.3100586,13,12-13-15-17-20-23-19-29-30-32-34-36-37,test,0,0.11711711711711711,True
580791,1581.22,1583.18,1.960083,13,12-13-14-17-20-22-19-29-30-32-34-37-36,test,0,0.11711711711711711,True
2367176,1581.4,1583.43,2.0300293,13,12-13-14-17-20-23-19-29-30-32-34-37-36,test,0,0.11711711711711711,True
190473,1582.35,1584.65,2.3000488,12,0-1-2-5-6-8-11-29-30-32-35-37,test,0,0.23809523809523808,True
1599947,1582.98,1585.17,2.1900635,12,0-1-3-4-7-8-11-29-30-32-35-37,test,0,0.23809523809523808,True
1488699,1584.31,1591.52,7.209961,12,0-1-2-4-6-8-11-29-30-32-36-37,test,0,0.11711711711711711,True
1554315,1584.31,1591.52,7.209961,12,0-1-2-5-6-8-11-29-30-32-35-37,test,0,0.11711711711711711,True
1498125,1584.32,1591.52,7.2000732,12,0-1-3-4-6-8-11-29-30-32-36-37,test,0,0.17538461538461536,True
1499351,1584.32,1591.52,7.2000732,12,0-1-2-5-7-8-9-29-30-32-35-37,test,0,0.11711711711711711,True
1370105,1584.49,1591.64,7.1500244,13,0-1-3-4-6-8-9-29-30-32-34-37-36,test,0,0.11711711711711711,True
492505,1584.77,1591.88,7.1099854,13,0-1-2-4-7-8-9-29-30-35-34-32-37,test,0,0.11711711711711711,True
405354,1584.8,1591.84,7.039917,12,0-1-2-4-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
58822,1584.81,1591.84,7.029907,13,0-1-2-5-6-8-10-29-30-32-34-37-36,test,0,0.11711711711711711,True
2113456,1584.88,1591.95,7.0699463,13,0-1-2-4-6-8-9-29-30-37-34-32-36,test,0,0.11711711711711711,True
2141575,1591.03,1592.64,1.6099854,12,0-1-3-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
478955,1591.28,1592.79,1.5100098,12,0-1-2-4-6-8-10-29-30-32-35-37,test,0,0.17538461538461536,True
532758,1591.28,1592.82,1.539917,12,0-1-3-4-7-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
249205,1591.29,1592.81,1.5200195,12,0-1-3-5-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
353969,1591.36,1592.79,1.4300537,12,0-1-2-5-7-8-9-29-30-32-36-37,test,0,0.23809523809523808,True
1075610,1591.7,1593.87,2.170044,12,0-1-3-5-7-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
2326165,1592.0,1594.4,2.4000244,12,0-1-2-5-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
2115262,1592.01,1594.41,2.4000244,12,0-1-3-4-6-8-11-29-30-32-35-37,test,0,0.19228076843344594,True
2125958,1592.01,1594.41,2.4000244,12,0-1-2-4-7-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
2334909,1592.02,1594.4,2.380005,12,0-1-3-5-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
82932,1592.04,1594.4,2.3599854,12,0-1-2-4-7-8-11-29-30-32-35-37,test,0,0.23809523809523808,True
568657,1592.5,1594.77,2.2700195,12,0-1-2-5-6-8-11-29-30-32-35-37,test,0,0.23809523809523808,True
367247,1594.5,1596.75,2.25,13,0-1-3-5-7-8-10-29-30-32-34-37-36,test,0,0.17538461538461536,True
1931121,1594.52,1596.86,2.3399658,12,0-1-2-4-7-8-10-29-30-32-36-37,test,0,0.23809523809523808,True
2067213,1594.52,1596.86,2.3399658,12,0-1-3-5-6-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
358660,1594.66,1596.76,2.0999756,13,0-1-3-4-6-8-10-29-30-32-34-35-37,test,0,0.17538461538461536,True
1147976,1595.22,1598.87,3.6500244,12,0-1-2-5-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
1202007,1595.22,1598.87,3.6500244,12,0-1-3-5-6-8-9-29-30-32-36-37,test,0,0.17538461538461536,True
493081,1595.23,1598.87,3.6400146,12,0-1-2-5-7-8-9-29-30-32-35-37,test,0,0.17538461538461536,True
638125,1595.24,1598.87,3.630005,12,0-1-3-4-6-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
1769891,1596.48,1601.29,4.8100586,12,0-1-2-4-7-8-11-29-30-32-35-37,test,0,0.17538461538461536,True
2009083,1596.5,1601.4,4.9000244,12,0-1-3-4-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
2167888,1596.51,1601.33,4.8199463,12,0-1-3-5-6-8-11-29-30-32-35-37,test,0,0.23809523809523808,True
1851148,1596.54,1601.39,4.8499756,12,0-1-3-4-6-8-10-29-30-32-36-37,test,0,0.17538461538461536,True
53241,1596.56,1601.39,4.829956,12,0-1-2-5-7-8-10-29-30-32-36-37,test,0,0.23809523809523808,True
