Id,first_timestamp,last_timestamp,total_cycle_time,n_stations_visited,path_signature,split,Response,risk_score,alert
916,490.31,510.43,20.12,18,L2_S26|L3_S36|L3_S46,train,1,0.763655,True
919,310.85,316.12,5.27,18,L1_S21|L2_S31|L3_S41,train,0,0.428018,False
922,866.51,875.04,8.53,10,L2_S30|L3_S40|L3_S50,train,0,0.009558,False
925,1456.12,1475.85,19.73,13,L1_S21|L2_S31|L3_S41,train,0,0.033915,False
928,1029.61,1047.23,17.62,12,L0_S28|L1_S38|L3_S48,train,0,0.046327,False
931,761.05,777.48,16.43,8,L2_S26|L3_S36|L3_S46,train,0,0.045418,False
934,1463.85,1477.12,13.27,19,L2_S26|L3_S36|L3_S46,train,0,0.861731,True
937,767.1,780.26,13.16,20,L0_S28|L1_S38|L3_S48,train,0,0.933933,True
940,300.25,313.85,13.6,13,L3_S31|L0_S41|L3_S51,train,0,0.476093,False
943,937.38,939.73,2.35,20,L3_S23|L0_S33|L3_S43,train,0,0.667001,False
946,1093.76,1102.54,8.78,12,L1_S25|L2_S35|L3_S45,train,0,0.066496,False
949,1593.16,1609.47,16.31,9,L3_S27|L0_S37|L3_S47,train,1,0.858494,True
952,432.18,442.28,10.1,11,L1_S25|L2_S35|L3_S45,train,0,0.87951,True
955,1541.28,1553.98,12.7,17,L3_S23|L0_S33|L3_S43,train,0,0.826074,True
958,343.43,363.37,19.94,18,L3_S27|L0_S37|L3_S47,train,0,0.384457,False
961,1147.88,1161.43,13.55,13,L3_S27|L0_S37|L3_S47,train,0,0.010905,False
964,781.65,786.14,4.49,13,L2_S30|L3_S40|L3_S50,train,0,0.000322,False
967,1514.27,1533.82,19.55,15,L3_S27|L0_S37|L3_S47,train,0,0.159948,False
970,83.45,104.34,20.89,12,L1_S25|L2_S35|L3_S45,train,0,0.000209,False
973,1496.74,1500.79,4.05,10,L0_S28|L1_S38|L3_S48,train,0,0.767572,True
976,245.65,253.56,7.91,15,L0_S20|L1_S30|L3_S40,train,0,0.543213,False
979,1450.21,1471.05,20.84,12,L0_S24|L1_S34|L3_S44,train,0,0.538957,False
982,570.87,586.52,15.65,8,L0_S20|L1_S30|L3_S40,train,0,0.884653,True
985,1613.79,1626.79,13,13,L3_S31|L0_S41|L3_S51,train,0,0.208081,False
988,1.18,17.97,16.79,20,L2_S30|L3_S40|L3_S50,train,0,0.514163,False
991,486.02,500.96,14.94,12,L2_S26|L3_S36|L3_S46,train,0,0.971054,True
994,660.49,669.99,9.5,9,L0_S24|L1_S34|L3_S44,train,0,0.653738,False
997,184.14,199.26,15.12,11,L2_S26|L3_S36|L3_S46,train,0,0.616221,False
1000,942.63,951.14,8.51,15,L3_S31|L0_S41|L3_S51,train,0,0.009662,False
1003,607.08,609.88,2.8,14,L3_S31|L0_S41|L3_S51,train,0,0.382836,False
1006,109.43,111.56,2.13,17,L2_S26|L3_S36|L3_S46,train,0,0.498062,False
1009,1158.24,1172.04,13.8,15,L3_S27|L0_S37|L3_S47,train,0,0.001457,False
1012,1531.53,1540.82,9.29,8,L1_S25|L2_S35|L3_S45,train,0,0.278055,False
1015,1582.31,1586.62,4.31,17,L0_S28|L1_S38|L3_S48,train,0,0.104257,False
1018,220.99,227.15,6.16,9,L3_S27|L0_S37|L3_S47,train,1,0.84722,True
1021,1345.98,1363.3,17.32,8,L0_S24|L1_S34|L3_S44,train,0,0.012671,False
1024,186.3,197.67,11.37,17,L0_S20|L1_S30|L3_S40,train,0,0.353022,False
1027,436.43,459.03,22.6,19,L0_S24|L1_S34|L3_S44,train,0,0.013678,False
1030,388.23,404.03,15.8,16,L0_S28|L1_S38|L3_S48,train,0,0.482862,False
1033,1529.28,1545.8,16.52,13,L1_S21|L2_S31|L3_S41,train,0,0.078926,False
1036,765.8,777.34,11.54,14,L3_S31|L0_S41|L3_S51,train,0,0.413412,False
1039,1499.94,1509.79,9.85,8,L3_S23|L0_S33|L3_S43,train,0,0.636941,False
1042,1455.92,1469.22,13.3,21,L3_S27|L0_S37|L3_S47,train,0,0.103358,False
1045,1329.79,1348.77,18.98,15,L3_S23|L0_S33|L3_S43,train,0,0.028755,False
1048,685.08,715.83,30.75,15,L1_S21|L2_S31|L3_S41,train,0,0.905045,True
1051,530.31,540.2,9.89,15,L2_S22|L3_S32|L3_S42,train,0,0.161076,False
1054,454.27,473.76,19.49,20,L0_S24|L1_S34|L3_S44,train,0,0.047052,False
1057,761.01,784.12,23.11,9,L2_S26|L3_S36|L3_S46,train,0,0.183579,False
1060,1105.68,1109.05,3.37,18,L2_S26|L3_S36|L3_S46,train,0,0.000158,False
1063,675.88,688.25,12.37,11,L0_S24|L1_S34|L3_S44,train,1,0.870241,True
1066,1625.8,1639.09,13.29,20,L2_S22|L3_S32|L3_S42,train,0,0.122389,False
1069,295.03,301.94,6.91,20,L0_S28|L1_S38|L3_S48,train,0,0.134994,False
1072,105.89,111.91,6.02,15,L3_S31|L0_S41|L3_S51,train,0,0.552983,False
1075,1574.27,1578.98,4.71,21,L0_S20|L1_S30|L3_S40,train,0,0.178131,False
1078,1298.19,1308.81,10.62,16,L1_S25|L2_S35|L3_S45,train,0,0.654833,False
1081,1639.54,1657.16,17.62,15,L3_S31|L0_S41|L3_S51,train,0,0.789841,True
1084,1543.51,1557.34,13.83,18,L0_S24|L1_S34|L3_S44,train,0,0.6831,False
1087,1029.69,1047.17,17.48,21,L2_S26|L3_S36|L3_S46,train,0,0.001953,False
1090,560.02,573.56,13.54,16,L0_S24|L1_S34|L3_S44,train,1,0.998682,True
1093,269.56,280.14,10.58,21,L1_S29|L2_S39|L3_S49,train,0,0.001499,False
1096,1121.28,1135.78,14.5,15,L2_S26|L3_S36|L3_S46,train,0,0.527071,False
1099,191.31,208.1,16.79,12,L1_S29|L2_S39|L3_S49,train,0,0.254431,False
1102,301.9,302.25,0.35,13,L3_S23|L0_S33|L3_S43,train,0,0.010255,False
1105,981.15,991.69,10.54,13,L1_S21|L2_S31|L3_S41,train,0,0.590831,False
1108,1004.11,1013.48,9.37,9,L1_S29|L2_S39|L3_S49,train,0,0.497066,False
1111,824.16,838.17,14.01,13,L1_S21|L2_S31|L3_S41,train,0,0.117349,False
1114,1274.33,1287.58,13.25,8,L3_S23|L0_S33|L3_S43,train,0,0.399592,False
1117,661.97,682.66,20.69,14,L3_S31|L0_S41|L3_S51,train,0,0.092865,False
1120,27.55,28.91,1.36,16,L1_S29|L2_S39|L3_S49,train,0,0.289952,False
1123,445.1,455.57,10.47,9,L3_S23|L0_S33|L3_S43,train,0,0.009359,False
1126,1019.9,1026.03,6.13,15,L1_S25|L2_S35|L3_S45,train,0,0.03898,False
1129,452.34,471.19,18.85,15,L1_S21|L2_S31|L3_S41,train,0,0.351458,False
1132,838.67,842.55,3.88,18,L1_S29|L2_S39|L3_S49,train,0,0.233772,False
1135,1430.74,1430.84,0.1,21,L1_S21|L2_S31|L3_S41,train,1,0.877741,True
1138,859.84,867.52,7.68,11,L2_S26|L3_S36|L3_S46,train,0,0.242482,False
1141,1191.34,1199,7.66,10,L0_S24|L1_S34|L3_S44,train,0,0.594374,False
1144,1117.43,1128.99,11.56,13,L3_S23|L0_S33|L3_S43,train,0,0.001244,False
1147,57.43,74.91,17.48,9,L0_S20|L1_S30|L3_S40,train,0,0.757337,True
1150,1174.94,1184.77,9.83,21,L1_S21|L2_S31|L3_S41,train,0,0.74518,True
1153,1124.26,1149.41,25.15,21,L1_S21|L2_S31|L3_S41,train,0,0.791572,True
1156,1433.46,1453.98,20.52,10,L1_S21|L2_S31|L3_S41,train,0,0.71729,False
1159,415.43,426.22,10.79,10,L1_S25|L2_S35|L3_S45,train,0,0.083615,False
1162,1278.91,1290.67,11.76,14,L3_S31|L0_S41|L3_S51,train,0,0.137956,False
1165,18.52,27.83,9.31,12,L2_S30|L3_S40|L3_S50,train,0,0.317999,False
1168,837.54,848.07,10.53,12,L0_S24|L1_S34|L3_S44,train,0,0.515924,False
1171,1353.64,1353.74,0.1,10,L3_S23|L0_S33|L3_S43,train,0,0.001741,False
1174,435.47,435.57,0.1,17,L1_S25|L2_S35|L3_S45,train,0,0.975568,True
1177,410.49,410.59,0.1,18,L2_S26|L3_S36|L3_S46,train,0,0.088828,False
1180,1244.87,1252.6,7.73,17,L1_S21|L2_S31|L3_S41,train,0,0.604622,False
1183,772.67,786.45,13.78,20,L1_S29|L2_S39|L3_S49,train,0,0.782498,True
1186,737.39,744.96,7.57,8,L3_S31|L0_S41|L3_S51,train,0,0.00043,False
1189,854.05,865.68,11.63,14,L1_S25|L2_S35|L3_S45,train,0,0.040701,False
1192,1284.82,1293.68,8.86,12,L0_S28|L1_S38|L3_S48,train,0,0.000083,False
1195,1394.06,1407.06,13,21,L0_S20|L1_S30|L3_S40,train,0,0.019736,False
1198,586.17,599.45,13.28,17,L0_S28|L1_S38|L3_S48,train,0,0.853003,True
1201,1639.33,1654.68,15.35,19,L0_S20|L1_S30|L3_S40,train,0,0.223634,False
1204,582.86,584.19,1.33,11,L1_S29|L2_S39|L3_S49,train,0,0.222582,False
1207,41.69,57.56,15.87,15,L0_S20|L1_S30|L3_S40,train,0,0.000029,False
1210,209.32,221.37,12.05,19,L1_S29|L2_S39|L3_S49,train,0,0.049851,False
1213,45.3,58.58,13.28,13,L1_S25|L2_S35|L3_S45,train,0,0.025257,False
1216,765.69,774.34,8.65,12,L2_S22|L3_S32|L3_S42,train,0,0.840786,True
1219,978.13,984.84,6.71,19,L2_S22|L3_S32|L3_S42,train,0,0.003344,False
1222,261.13,272.97,11.84,13,L3_S27|L0_S37|L3_S47,train,0,0.78126,True
1225,138.96,153.86,14.9,15,L2_S22|L3_S32|L3_S42,train,0,0.363228,False
1228,311.1,319.04,7.94,8,L1_S21|L2_S31|L3_S41,train,0,0.751359,True
1231,205.19,217.09,11.9,16,L2_S22|L3_S32|L3_S42,train,0,0.838974,True
1234,1595.43,1606.66,11.23,17,L2_S26|L3_S36|L3_S46,train,0,0.043982,False
1237,1119.05,1137.73,18.68,20,L3_S31|L0_S41|L3_S51,train,0,0.196602,False
1240,1094.51,1107.02,12.51,15,L0_S24|L1_S34|L3_S44,train,0,0.412511,False
1243,580.9,592.73,11.83,10,L3_S27|L0_S37|L3_S47,train,0,0.37728,False
1246,1426.64,1434.93,8.29,16,L2_S30|L3_S40|L3_S50,train,0,0.472567,False
1249,1403.99,1415.13,11.14,17,L2_S30|L3_S40|L3_S50,train,0,0.000812,False
1252,1598.39,1610.01,11.62,20,L0_S20|L1_S30|L3_S40,train,0,0.408296,False
1255,1232.09,1260.6,28.51,19,L0_S24|L1_S34|L3_S44,train,0,0.004279,False
1258,413.82,413.92,0.1,10,L2_S22|L3_S32|L3_S42,train,0,0.176173,False
1261,39.27,45.67,6.4,20,L3_S23|L0_S33|L3_S43,train,0,0.07715,False
1264,920.75,932.35,11.6,12,L3_S23|L0_S33|L3_S43,train,0,0.056442,False
1267,263.57,275.06,11.49,19,L1_S21|L2_S31|L3_S41,train,0,0.877911,True
1270,1151.74,1168.05,16.31,17,L1_S25|L2_S35|L3_S45,train,0,0.177146,False
1273,1120.82,1133.28,12.46,8,L3_S27|L0_S37|L3_S47,train,0,0.017931,False
1276,335.1,350.46,15.36,17,L1_S21|L2_S31|L3_S41,train,0,0.001054,False
1279,1455.17,1462.44,7.27,18,L2_S30|L3_S40|L3_S50,train,0,0.966828,True
1282,753.17,755.74,2.57,20,L1_S21|L2_S31|L3_S41,train,0,0.930564,True
1285,271.13,281.5,10.37,14,L3_S31|L0_S41|L3_S51,train,0,0.279389,False
1288,664.34,678.11,13.77,19,L3_S27|L0_S37|L3_S47,train,1,0.853574,True
1291,1692.47,1695.9,3.43,12,L2_S26|L3_S36|L3_S46,train,0,0.40894,False
1294,742.75,755.52,12.77,15,L3_S31|L0_S41|L3_S51,train,0,0.176295,False
1297,1003.21,1012.98,9.77,19,L1_S21|L2_S31|L3_S41,train,0,0.683022,False
1300,548.64,572.93,24.29,11,L3_S27|L0_S37|L3_S47,train,0,0.849985,True
1303,173.05,183.67,10.62,18,L1_S29|L2_S39|L3_S49,train,1,0.921887,True
1306,609.03,625.7,16.67,12,L2_S22|L3_S32|L3_S42,train,0,0.349348,False
1309,594.31,609.22,14.91,18,L3_S27|L0_S37|L3_S47,train,0,0.631127,False
1312,112.41,129.95,17.54,17,L0_S24|L1_S34|L3_S44,train,0,0.090549,False
1315,824.45,827.85,3.4,21,L1_S25|L2_S35|L3_S45,train,0,0.081152,False
1318,1654.66,1659.85,5.19,19,L0_S20|L1_S30|L3_S40,train,0,0.014832,False
1321,394.34,408.03,13.69,21,L2_S22|L3_S32|L3_S42,train,0,0.004551,False
1324,1372.68,1382.02,9.34,18,L1_S25|L2_S35|L3_S45,train,0,0.009541,False
1327,1173.63,1178.58,4.95,14,L3_S27|L0_S37|L3_S47,train,0,0.084329,False
1330,470.01,490.48,20.47,15,L1_S21|L2_S31|L3_S41,train,0,0.895702,True
1333,585.88,588.1,2.22,20,L0_S24|L1_S34|L3_S44,train,0,0.241907,False
1336,7.99,11.43,3.44,15,L3_S27|L0_S37|L3_S47,train,0,0.001454,False
1339,9.89,20.02,10.13,8,L3_S31|L0_S41|L3_S51,train,0,0.91558,True
1342,1665.36,1669.29,3.93,18,L2_S26|L3_S36|L3_S46,train,0,0.713688,False
1345,412.94,428.74,15.8,13,L3_S31|L0_S41|L3_S51,train,0,0.444094,False
1348,697.13,698.82,1.69,18,L0_S20|L1_S30|L3_S40,train,0,0.032917,False
1351,521.38,534.68,13.3,17,L1_S21|L2_S31|L3_S41,train,0,0.002295,False
1354,288.53,307.99,19.46,13,L0_S28|L1_S38|L3_S48,train,0,0.219178,False
1357,1643.15,1659.98,16.83,13,L0_S28|L1_S38|L3_S48,train,0,0.045952,False
1360,43.11,52.06,8.95,8,L2_S26|L3_S36|L3_S46,train,0,0.043567,False
1363,831.39,834.74,3.35,21,L0_S28|L1_S38|L3_S48,train,1,0.963322,True
1366,1115.99,1132.36,16.37,18,L1_S21|L2_S31|L3_S41,train,0,0.2666,False
1369,947.74,963.63,15.89,8,L1_S21|L2_S31|L3_S41,train,0,0.001175,False
1372,1114.96,1118.17,3.21,9,L3_S31|L0_S41|L3_S51,train,0,0.694291,False
1375,716.86,723.51,6.65,12,L2_S30|L3_S40|L3_S50,train,0,0.200076,False
1378,611.29,623.7,12.41,13,L3_S27|L0_S37|L3_S47,train,0,0.589178,False
1381,1241.12,1246.86,5.74,14,L2_S30|L3_S40|L3_S50,train,0,0.176399,False
1384,1522.09,1527.4,5.31,9,L1_S29|L2_S39|L3_S49,train,0,0.318706,False
1387,1672.71,1681.62,8.91,18,L1_S29|L2_S39|L3_S49,train,0,0.273701,False
1390,1375.18,1381.64,6.46,14,L2_S22|L3_S32|L3_S42,train,0,0.081623,False
1393,618.34,626.78,8.44,16,L1_S25|L2_S35|L3_S45,train,0,0.199543,False
1396,1013.31,1022.5,9.19,13,L2_S30|L3_S40|L3_S50,train,0,0.301044,False
1399,373.11,377.6,4.49,16,L0_S28|L1_S38|L3_S48,train,0,0.325859,False
1402,9.96,24.46,14.5,18,L2_S26|L3_S36|L3_S46,train,0,0.329921,False
1405,1688.9,1701.86,12.96,20,L2_S30|L3_S40|L3_S50,train,0,0.122752,False
1408,514.85,515.23,0.38,14,L2_S26|L3_S36|L3_S46,train,0,0.256908,False
1411,1475.27,1484.09,8.82,12,L2_S26|L3_S36|L3_S46,train,0,0.000037,False
1414,1214.91,1222.15,7.24,16,L3_S23|L0_S33|L3_S43,train,0,0.265548,False
1417,328.24,328.34,0.1,8,L1_S25|L2_S35|L3_S45,train,0,0.023651,False
1420,585.37,600.84,15.47,13,L1_S29|L2_S39|L3_S49,train,0,0.532915,False
1423,107.06,121.74,14.68,11,L2_S26|L3_S36|L3_S46,train,0,0.661962,False
1426,367.66,377.5,9.84,12,L1_S25|L2_S35|L3_S45,train,0,0.076127,False
1429,1077.34,1078.5,1.16,19,L3_S27|L0_S37|L3_S47,train,0,0.01401,False
1432,1283.31,1299.23,15.92,14,L1_S21|L2_S31|L3_S41,train,0,0.25039,False
1435,1661.97,1674.92,12.95,20,L3_S31|L0_S41|L3_S51,train,0,0.130759,False
1438,1544.78,1553.12,8.34,11,L0_S24|L1_S34|L3_S44,train,0,0.292279,False
1441,1621.47,1621.57,0.1,20,L3_S23|L0_S33|L3_S43,train,0,0.168863,False
1444,1192.81,1201.52,8.71,21,L2_S30|L3_S40|L3_S50,train,0,0.763562,True
1447,502.81,516.21,13.4,17,L1_S21|L2_S31|L3_S41,train,0,0.19796,False
1450,1573.1,1573.2,0.1,11,L0_S20|L1_S30|L3_S40,train,0,0.840093,True
1453,162.38,181.79,19.41,11,L3_S31|L0_S41|L3_S51,train,0,0.636387,False
1456,1298.68,1308.87,10.19,15,L3_S23|L0_S33|L3_S43,train,0,0.35855,False
1459,632.08,648.91,16.83,17,L2_S26|L3_S36|L3_S46,train,0,0.051874,False
1462,685.41,697.22,11.81,18,L2_S30|L3_S40|L3_S50,train,0,0.267028,False
1465,684.65,690.9,6.25,11,L2_S30|L3_S40|L3_S50,train,0,0.007582,False
1468,369.24,381.59,12.35,15,L2_S30|L3_S40|L3_S50,train,0,0.609042,False
1471,1128.49,1141.91,13.42,10,L3_S27|L0_S37|L3_S47,train,0,0.258969,False
1474,1602.29,1609.83,7.54,17,L3_S31|L0_S41|L3_S51,train,0,0.019945,False
1477,676.84,681.84,5,13,L1_S29|L2_S39|L3_S49,train,0,0.467586,False
1480,1225.44,1231.45,6.01,20,L2_S22|L3_S32|L3_S42,train,0,0.380719,False
1483,664.21,683.9,19.69,18,L1_S25|L2_S35|L3_S45,train,0,0.528853,False
1486,966.74,986.79,20.05,21,L1_S29|L2_S39|L3_S49,train,0,0.96629,True
1489,540.94,556.56,15.62,9,L2_S30|L3_S40|L3_S50,train,0,0.112622,False
1492,1295.12,1307.19,12.07,13,L1_S29|L2_S39|L3_S49,train,0,0.21591,False
1495,805.01,811.08,6.07,9,L2_S22|L3_S32|L3_S42,train,0,0.829722,True
1498,458.61,471.31,12.7,12,L0_S24|L1_S34|L3_S44,train,0,0.03131,False
1501,1682.22,1700.58,18.36,18,L0_S28|L1_S38|L3_S48,train,0,0.834249,True
1504,488.88,506.4,17.52,21,L3_S23|L0_S33|L3_S43,train,1,0.7623,True
1507,244.71,260.44,15.73,17,L2_S30|L3_S40|L3_S50,train,0,0.336787,False
1510,1251.43,1263.37,11.94,8,L2_S26|L3_S36|L3_S46,train,1,0.979539,True
1513,1309.87,1331.68,21.81,16,L0_S28|L1_S38|L3_S48,train,0,0.004911,False
1516,910.24,933.95,23.71,21,L1_S25|L2_S35|L3_S45,train,0,0.65482,False
1519,35.31,55.11,19.8,14,L2_S22|L3_S32|L3_S42,train,0,0.166924,False
1522,22.97,23.07,0.1,19,L3_S27|L0_S37|L3_S47,train,0,0.167593,False
1525,199.05,206.97,7.92,11,L0_S20|L1_S30|L3_S40,train,0,0.071761,False
1528,313.01,320.07,7.06,14,L2_S30|L3_S40|L3_S50,train,0,0.543545,False
1531,521.47,530.22,8.75,8,L3_S31|L0_S41|L3_S51,train,0,0.459782,False
1534,340.2,350.6,10.4,18,L2_S30|L3_S40|L3_S50,train,0,0.00515,False
1537,1065.76,1084.75,18.99,21,L0_S20|L1_S30|L3_S40,train,1,0.82695,True
1540,304.29,320.47,16.18,16,L1_S21|L2_S31|L3_S41,train,0,0.568596,False
1543,18.63,37.67,19.04,9,L2_S22|L3_S32|L3_S42,train,0,0.002312,False
1546,1593.93,1608.13,14.2,11,L0_S20|L1_S30|L3_S40,train,0,0.667895,False
1549,186.53,194.59,8.06,15,L2_S30|L3_S40|L3_S50,train,1,0.891607,True
1552,433.05,438.77,5.72,17,L3_S23|L0_S33|L3_S43,train,0,0.017724,False
1555,221.18,234.75,13.57,14,L0_S20|L1_S30|L3_S40,train,0,0.000344,False
1558,354.68,372.12,17.44,8,L0_S24|L1_S34|L3_S44,train,0,0.343233,False
1561,14.31,25.76,11.45,21,L3_S27|L0_S37|L3_S47,train,0,0.494273,False
1564,407.61,422.82,15.21,8,L3_S31|L0_S41|L3_S51,train,0,0.899246,True
1567,239.27,249.15,9.88,12,L0_S24|L1_S34|L3_S44,train,1,0.900934,True
1570,809.04,822.32,13.28,11,L0_S24|L1_S34|L3_S44,train,0,0.017884,False
1573,587.44,595.91,8.47,14,L0_S24|L1_S34|L3_S44,train,0,0.724198,False
1576,267.36,277.3,9.94,19,L1_S25|L2_S35|L3_S45,train,0,0.246535,False
1579,16.96,25.07,8.11,18,L1_S21|L2_S31|L3_S41,train,0,0.34116,False
1582,344.46,346.77,2.31,15,L3_S27|L0_S37|L3_S47,train,0,0.001027,False
1585,1481.49,1504.58,23.09,9,L2_S22|L3_S32|L3_S42,train,0,0.541619,False
1588,855.46,864.57,9.11,21,L3_S23|L0_S33|L3_S43,train,0,0.108492,False
1591,607.69,607.79,0.1,17,L2_S22|L3_S32|L3_S42,train,0,0.506799,False
1594,1591.81,1603.42,11.61,15,L0_S28|L1_S38|L3_S48,train,0,0.303346,False
1597,666.42,671.34,4.92,21,L1_S25|L2_S35|L3_S45,train,0,0.076846,False
1600,378.21,391.81,13.6,16,L1_S21|L2_S31|L3_S41,train,0,0.009494,False
1603,1451.7,1470.52,18.82,10,L2_S30|L3_S40|L3_S50,train,0,0.151409,False
1606,521.93,527.18,5.25,17,L0_S24|L1_S34|L3_S44,train,0,0.529136,False
1609,1582.36,1587.74,5.38,16,L3_S31|L0_S41|L3_S51,train,0,0.054469,False
1612,1426.84,1438.59,11.75,12,L1_S25|L2_S35|L3_S45,train,0,0.002701,False
1615,1317.02,1338.87,21.85,20,L2_S22|L3_S32|L3_S42,train,0,0.632207,False
1618,200.52,213.06,12.54,8,L0_S24|L1_S34|L3_S44,train,0,0.434617,False
1621,1210.58,1224.61,14.03,17,L3_S27|L0_S37|L3_S47,train,0,0.132513,False
1624,1584.58,1599.71,15.13,8,L2_S30|L3_S40|L3_S50,train,0,0.411418,False
1627,50.08,59.88,9.8,15,L3_S31|L0_S41|L3_S51,train,0,0.172421,False
1630,1149.84,1149.94,0.1,19,L1_S21|L2_S31|L3_S41,train,0,0.076471,False
1633,765.76,770.51,4.75,19,L3_S27|L0_S37|L3_S47,train,0,0.000391,False
1636,1304.64,1311.55,6.91,9,L1_S29|L2_S39|L3_S49,train,0,0.001094,False
1639,1174.96,1194.31,19.35,9,L0_S28|L1_S38|L3_S48,train,0,0.359827,False
1642,820.57,827.64,7.07,14,L1_S21|L2_S31|L3_S41,train,0,0.63215,False
1645,1628.49,1642.71,14.22,14,L3_S31|L0_S41|L3_S51,train,0,0.317776,False
1648,1352.83,1366.49,13.66,15,L2_S30|L3_S40|L3_S50,train,0,0.100859,False
1651,882.81,882.91,0.1,9,L3_S31|L0_S41|L3_S51,train,0,0.279337,False
1654,219.74,229.37,9.63,17,L1_S21|L2_S31|L3_S41,train,0,0.064948,False
1657,758.2,765.71,7.51,8,L2_S30|L3_S40|L3_S50,train,0,0.415082,False
1660,825.12,825.55,0.43,15,L0_S20|L1_S30|L3_S40,train,0,0.894834,True
1663,271.37,281.16,9.79,21,L1_S21|L2_S31|L3_S41,train,0,0.076256,False
1666,236.72,236.82,0.1,15,L3_S23|L0_S33|L3_S43,train,0,0.589236,False
1669,879.84,888.77,8.93,12,L3_S31|L0_S41|L3_S51,train,0,0.683735,False
1672,240.48,243.49,3.01,20,L0_S20|L1_S30|L3_S40,train,0,0.046856,False
1675,500.41,517.62,17.21,12,L1_S25|L2_S35|L3_S45,train,0,0.004574,False
1678,415.85,423.52,7.67,20,L3_S23|L0_S33|L3_S43,train,0,0.639412,False
1681,974.96,1004.48,29.52,21,L0_S24|L1_S34|L3_S44,train,0,0.295694,False
1684,146.61,152.3,5.69,18,L2_S26|L3_S36|L3_S46,train,0,0.053057,False
1687,827.39,836.31,8.92,9,L2_S22|L3_S32|L3_S42,train,0,0.586918,False
1690,1079.96,1083.85,3.89,15,L2_S26|L3_S36|L3_S46,train,0,0.099053,False
1693,676.98,695.35,18.37,16,L1_S29|L2_S39|L3_S49,train,0,0.178196,False
1696,1685.8,1692.69,6.89,12,L3_S31|L0_S41|L3_S51,train,0,0.160562,False
1699,426.85,437.13,10.28,18,L3_S31|L0_S41|L3_S51,train,0,0.14453,False
1702,670.74,684.27,13.53,8,L2_S30|L3_S40|L3_S50,train,1,0.837689,True
1705,896.64,909.66,13.02,8,L0_S28|L1_S38|L3_S48,train,0,0.001627,False
1708,126.77,137.62,10.85,16,L1_S29|L2_S39|L3_S49,train,0,0.071006,False
1711,1106.33,1116.79,10.46,10,L1_S21|L2_S31|L3_S41,train,0,0.89776,True
1714,813.31,825.37,12.06,19,L1_S21|L2_S31|L3_S41,train,0,0.002,False
1717,1467.38,1483.33,15.95,20,L3_S31|L0_S41|L3_S51,train,0,0.440518,False
1720,873.36,880.11,6.75,12,L2_S26|L3_S36|L3_S46,train,0,0.371794,False
1723,1242.18,1247.31,5.13,13,L1_S25|L2_S35|L3_S45,train,0,0.047117,False
1726,947.97,957.81,9.84,20,L2_S30|L3_S40|L3_S50,train,0,0.378955,False
1729,685.51,685.61,0.1,16,L2_S30|L3_S40|L3_S50,train,0,0.023025,False
1732,1320.61,1321.16,0.55,11,L0_S24|L1_S34|L3_S44,train,1,0.745363,True
1735,400.52,407.53,7.01,9,L1_S29|L2_S39|L3_S49,train,0,0.489619,False
1738,1119.65,1125.47,5.82,14,L2_S22|L3_S32|L3_S42,train,0,0.084646,False
1741,1419.65,1430.3,10.65,10,L0_S28|L1_S38|L3_S48,train,0,0.110439,False
1744,202.8,209.47,6.67,15,L2_S30|L3_S40|L3_S50,train,0,0.393058,False
1747,293.05,303.54,10.49,18,L1_S21|L2_S31|L3_S41,train,0,0.948835,True
1750,1151.13,1174.53,23.4,10,L3_S27|L0_S37|L3_S47,train,0,0.047331,False
1753,50.43,53.9,3.47,14,L2_S30|L3_S40|L3_S50,train,0,0.491891,False
1756,493.09,506.88,13.79,17,L2_S26|L3_S36|L3_S46,train,0,0.651068,False
1759,845.87,852.72,6.85,13,L0_S24|L1_S34|L3_S44,train,0,0.024234,False
1762,1681.17,1691.12,9.95,8,L1_S21|L2_S31|L3_S41,train,0,0.000764,False
1765,1271.93,1284.53,12.6,10,L2_S30|L3_S40|L3_S50,train,0,0.07705,False
1768,1236.27,1260.43,24.16,18,L2_S26|L3_S36|L3_S46,train,0,0.256908,False
1771,1561.54,1577.82,16.28,9,L3_S23|L0_S33|L3_S43,train,0,0.077955,False
1774,133.86,133.96,0.1,12,L2_S26|L3_S36|L3_S46,train,0,0.083507,False
1777,285.76,294.61,8.85,20,L3_S27|L0_S37|L3_S47,train,0,0.430641,False
1780,1280.08,1293.5,13.42,18,L2_S22|L3_S32|L3_S42,train,0,0.804376,True
1783,826.62,845.35,18.73,12,L2_S26|L3_S36|L3_S46,train,0,0.079264,False
1786,1101.63,1117.49,15.86,13,L3_S23|L0_S33|L3_S43,train,0,0.326355,False
1789,1596.12,1606.35,10.23,9,L1_S21|L2_S31|L3_S41,train,0,0.340763,False
1792,89.2,106.64,17.44,9,L0_S24|L1_S34|L3_S44,train,0,0.101375,False
1795,564.12,574.57,10.45,9,L1_S21|L2_S31|L3_S41,train,0,0.152256,False
1798,834.94,844.09,9.15,10,L0_S24|L1_S34|L3_S44,train,0,0.143811,False
1801,163.82,170.27,6.45,16,L1_S21|L2_S31|L3_S41,train,0,0.044278,False
1804,1562.89,1566.68,3.79,18,L3_S23|L0_S33|L3_S43,train,0,0.709404,False
1807,63.99,85.14,21.15,12,L2_S22|L3_S32|L3_S42,train,0,0.003887,False
